smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253
COc1cccc(/C=C/c2cccc(C)n2)c1,-0.81429315,-0.8073354,-0.7531328,-0.09970227,-0.8084207,-0.18320808,3.7025425,-0.8347813,-0.8020244,-0.7108797,-0.8448082,-0.3211869,-0.0014129579,1.7147237,4.016632,1.8970557,-0.7561457,-0.65684223,-0.8104409,0.7075077,-0.076844335,-0.14842498,-0.80613035,-0.06468251,-0.09906122,-0.08031529,0.39386272,1.6899672,-0.817677,-0.7841233,-0.11071885,-0.8800714,0.5648895,2.8298023,-0.8636972,-0.23455507,-0.20527521,-0.16830161,-0.13367811,-0.7770393,-0.35548088,-0.08592343,-0.0656268,-0.07839745,-0.032400697,-0.18969733,0.14312902,-0.77353406,-0.8004426,-0.7968069,0.2624575,-0.8446623,-0.20687032,-0.8523717,-0.044929266,-0.09801641,-0.7476139,-0.0125691295,-0.7127969,-0.14442036,-0.78379226,-0.17088437,2.7494943,-0.29039258,-0.09302184,-0.7683742,0.93159515,-0.8288108,-0.781669,-0.14644414,0.75927985,-0.06761807,1.0866069,-0.4741203,-0.19352743,0.5051068,-0.7325171,-0.07371026,-0.7937957,-0.12659627,0.0040869713,-0.11755398,1.1891537,-0.8244035,1.6421108,-0.061207056,-0.16508198,3.039042,-0.57348645,0.59498036,-0.8243542,-0.04644996,-0.7899109,-0.7719709,-0.05031967,1.0251527,-0.15022972,-0.78999203,-0.2203596,-0.07270074,1.2073705,-0.16917986,-0.5219568,-0.83974934,-0.78062916,-0.89902765,-0.73495877,-0.1966534,-0.8053501,-0.15958765,0.67850703,2.952546,3.110745,-0.06542063,-0.25300175,-0.118967,0.06151387,-0.5804484,-0.80733365,1.3807421,-0.17116141,0.8985621,-0.11042887,-0.13690063,-0.78276134,2.7308836,-0.102660775,-0.8516624,-0.7492573,1.2743175,-0.20130879,0.23474625,-0.8166472,-0.72165394,-0.87013006,0.9453831,-0.14229289,-0.1899836,1.3551205,-0.83109844,-0.044017524,-0.030855685,-0.7934781,-0.051747262,2.0209227,-0.13411227,-0.81539834,-0.16669473,0.93543935,-0.09355417,-0.1810185,-0.11296013,-0.08333668,-0.7511122,-0.5510328,0.5353737,1.1571927,-0.09688038,-0.87698406,-0.74822605,-0.16419095,1.0392914,-0.8015311,0.10194445,-0.14550567,-0.77059036,1.465897,-0.88287485,-0.08312127,1.5372491,-0.8385967,-0.122576,0.44747263,-0.05311364,-0.13318169,-0.15109128,-0.043359637,-0.7880744,-0.18150988,0.012863219,-0.78178215,-0.13096651,-0.16132039,-0.7500738,-0.8186798,0.18110079,-0.804041,-0.1758098,-0.19354737,0.9651358,-0.06465149,-0.14912984,-0.1928609,1.1216472,0.06671643,-0.083593756,-0.07777101,-0.16817048,-0.7317251,-0.040365577,-0.13656703,1.1279399,-0.7476858,-0.7041992,-0.89840317,-0.091168076,-0.67748755,-0.18313321,-0.7297332,-0.31349227,-0.11023614,-0.19299585,-0.7725165,-0.76525664,1.4589721,0.5387955,-0.43267506,-0.6207522,-0.19694194,-0.80587494,0.08015987,3.2071075,0.92060316,-0.12561679,2.1111357,-0.19502452,-0.16390726,1.1434864,-0.84555805,-0.7628176,-0.877072,-0.048214942,-0.12655473,-0.18911362,-0.28770643,-0.9018792,-0.09421557,-0.86599493,0.21662128,-0.051728994,-0.8901719,-0.35803723,1.4343432,-0.22588545,-0.7797171,-0.17100513,-0.8301105,1.3912303,-0.7772405,-0.14142174,-0.703104,1.3638045,0.03414467,-0.10615668
CCCCN(CCCC)C(=O)/C=C/c1ccccc1,0.25899628,-0.8073354,0.6029004,1.8062173,-0.3612936,-0.18320808,-0.13083556,-0.8347813,-0.8020244,-0.7108797,-0.8448082,-0.8196284,-0.0014129579,3.5199432,1.3544462,-0.120079845,-0.61967194,1.1674627,-0.255665,-0.060668528,-0.076844335,0.23454046,-0.342284,0.3489388,-0.09906122,-0.08031529,-0.13132691,3.6001225,-0.817677,-0.7841233,-0.11071885,-0.8800714,-0.16251433,0.22162633,-0.8636972,-0.23455507,0.37238565,-0.16830161,-0.13367811,-0.7770393,0.6875614,-0.08592343,3.125789,-0.07839745,-0.032400697,1.1899693,-0.11188829,-0.77353406,-0.8004426,-0.7968069,0.99871826,-0.8446623,-0.20687032,-0.8523717,-0.044929266,-0.09801641,0.9796892,-0.0125691295,-0.79856014,-0.14442036,-0.78379226,-0.17088437,-0.07611227,-0.29039258,-0.09302184,-0.33224717,-0.796167,-0.8288108,-0.781669,0.45830697,-0.10645506,-0.06761807,-0.738793,-0.7715556,-0.19352743,-0.8143014,1.5981929,-0.07371026,-0.7937957,-0.12659627,-0.29183915,-0.11755398,-0.20959866,-0.8244035,-0.82162714,-0.061207056,-0.16508198,0.5770112,-0.8419806,0.92649007,-0.29221702,-0.04644996,-0.7899109,1.4691788,2.011577,-0.13684076,-0.10117951,-0.78999203,-0.2203596,-0.07270074,-0.8493153,1.4262497,1.2332815,-0.6200173,0.15630275,-0.89902765,-0.73495877,-0.1966534,-0.8053501,-0.15958765,2.2696784,-0.18059543,2.0231357,2.004005,1.1375227,-0.118967,1.2658584,-0.8059788,0.27603525,1.0650191,1.1731222,1.7611048,-0.11042887,-0.7877436,-0.78276134,-0.13130558,-0.102660775,-0.8516624,0.04428646,0.18249273,-0.20130879,-0.77678716,1.2646677,-0.72165394,-0.87013006,-0.14834788,-0.06593141,2.2723656,-0.19876593,-0.83109844,0.20391886,0.7448512,-0.7934781,0.18642566,-0.7679019,-0.13411227,-0.81539834,-0.16669473,-0.15259156,-0.09355417,-0.1810185,0.8686975,1.16992,-0.7511122,1.0358202,-0.18101001,-0.24868837,-0.09688038,2.0510597,-0.74822605,-0.16419095,-0.8657259,-0.8015311,-0.870695,0.7391779,-0.77059036,0.06057623,-0.88287485,-0.08312127,-0.59693974,-0.8385967,-0.122576,-0.07247287,-0.05311364,-0.13318169,-0.15109128,-0.16095307,-0.7880744,-0.18150988,0.012863219,-0.78178215,0.67281157,-0.16132039,-0.7500738,1.5879276,-0.85837483,-0.804041,-0.1758098,-0.19354737,0.8764991,0.04167047,1.5876209,-0.1928609,2.4995885,0.1459049,-0.083593756,-0.055507213,0.12932497,-0.7317251,-0.040365577,-0.13656703,-0.12848133,-0.7476858,-0.7041992,-0.05613783,-0.091168076,0.46968392,0.08238751,-0.7297332,-0.7557844,0.0018082559,1.577739,-0.7725165,-0.76525664,1.6674399,-0.8088696,1.6867764,1.6166977,-0.19694194,-0.80587494,2.6803968,-0.046962768,-0.053349018,-0.12561679,1.2931063,-0.19502452,-0.16390726,-0.14094076,-0.84555805,0.85883415,-0.877072,-0.048214942,-0.12655473,-0.18911362,-0.019391596,-0.6402713,1.1852326,0.54568934,0.8777288,-0.051728994,-0.8901719,-0.8699478,-0.9166156,-0.22588545,0.16246417,-0.17100513,-0.8301105,-0.8540616,-0.7772405,-0.14142174,-0.703104,2.3846183,0.03414467,1.3721029
COc1ccc(-c2cc3ccc4c(c3oc2=O)CN(Cc2ccccn2)CO4)cc1OC,-0.81429315,-0.8073354,-0.7531328,0.903273,0.31881467,2.2807899,3.1703615,-0.8347813,0.73075557,0.16501755,-0.8448082,-0.31262088,-0.0014129579,0.73331785,-0.10143572,0.7452464,-0.4117025,0.3931901,-0.8104409,-0.060668528,-0.076844335,0.107936144,-0.22200425,-0.06468251,1.6387719,1.042357,-0.13132691,-0.79375017,-0.817677,-0.7841233,0.52558035,-0.8800714,1.1184815,-0.15533936,-0.8636972,-0.23455507,-0.20527521,-0.16830161,-0.13367811,-0.7770393,2.8069081,0.90899277,0.30541196,-0.07839745,-0.032400697,1.8403962,-0.11188829,-0.77353406,1.817787,-0.11591078,1.0004054,0.58268136,1.5711665,-0.21512148,-0.044929266,-0.09801641,-0.7476139,0.57770264,-0.79856014,-0.14442036,0.61732787,3.1878679,2.2166207,0.48772708,-0.09302184,-0.7683742,-0.23837975,0.5065131,3.607245,1.7492192,-0.21165115,-0.06761807,-0.16374426,0.42368922,-0.19352743,-0.8143014,0.38542256,-0.07371026,-0.7937957,-0.12659627,0.42284048,0.09628627,-0.20959866,-0.8244035,-0.82162714,2.9931579,-0.16508198,-0.24105611,-0.8419806,-0.24707949,1.6101469,-0.04644996,0.03433332,-0.7719709,-0.05031967,-0.13684076,1.3870822,1.1316167,-0.2203596,-0.07270074,-0.8493153,-0.16917986,-0.6765493,0.61054385,-0.78062916,2.3397653,-0.5789331,-0.1966534,1.6167852,-0.08803588,-0.11086923,0.95037353,-0.13619974,-0.06542063,0.1506522,1.5522952,-0.1942907,-0.7837577,-0.80733365,3.9029152,1.2725494,-0.13793445,0.029016465,-0.6293661,-0.78276134,2.9870398,-0.102660775,1.5367438,-0.7492573,-0.12002209,-0.20130879,-0.77678716,-0.8166472,2.4029558,1.0010102,-0.14834788,-0.15486977,1.3648137,2.4073858,-0.83109844,0.4343245,-0.030855685,-0.7934781,-0.051747262,-0.7679019,-0.13411227,1.3086474,-0.16669473,-0.15259156,-0.09355417,1.8461058,-0.11296013,-0.08333668,-0.7511122,0.2993108,-0.18101001,-0.26115385,-0.09688038,-0.87698406,-0.4713505,5.8525634,-0.8657259,-0.8015311,-0.870695,0.09974906,-0.77059036,-0.21238959,-0.88287485,-0.08312127,-0.2174515,-0.8385967,1.1207452,-0.07247287,-0.05311364,-0.13318169,1.1717782,0.8675146,-0.7880744,4.623756,0.44191095,-0.78178215,4.444082,1.3079817,1.722683,-0.8186798,-0.85837483,1.4531206,-0.1758098,-0.19354737,-0.118914515,-0.90711784,3.507376,0.14288458,-0.10980332,-0.13494024,-0.083593756,0.54201645,-0.16817048,-0.095464766,-0.040365577,-0.13656703,3.4463525,-0.7476858,-0.61777806,-0.89840317,-0.091168076,-0.67748755,-0.18313321,-0.7297332,-0.7557844,-0.11023614,-0.19299585,-0.7725165,-0.11511184,-0.705475,-0.8088696,-0.88902146,-0.6207522,-0.19694194,1.6469121,-0.17049274,0.65950954,-0.053349018,-0.12561679,-0.12552366,-0.19502452,-0.16390726,-0.14094076,1.0976914,-0.4713969,-0.877072,-0.048214942,2.431794,1.2294148,-0.86989355,-0.57664573,-0.09421557,-0.86599493,-0.81058496,0.62724835,-0.01639536,-0.8699478,0.8433646,1.3993325,-0.7797171,-0.17100513,0.10608807,-0.8540616,-0.7772405,-0.14142174,-0.703104,-0.10155007,0.64838034,-0.10615668
O=C(Oc1ccc(-c2ccc(O)cc2)cc1)c1ccccc1,-0.81429315,-0.03303674,-0.69400716,0.88279843,0.12632921,0.19008054,0.342536,-0.8347813,-0.8020244,-0.7108797,-0.8448082,-0.8196284,-0.0014129579,0.57176447,-0.10143572,0.004965842,0.80576015,2.1790109,0.87032175,-0.060668528,-0.076844335,1.1284945,-0.80613035,-0.06468251,-0.09906122,-0.08031529,-0.13132691,-0.20096815,-0.817677,-0.25156575,-0.11071885,-0.8800714,-0.21606934,-0.15533936,-0.8636972,1.9920919,-0.20527521,-0.16830161,-0.13367811,-0.7770393,0.51195514,-0.08592343,-0.22968903,-0.07839745,-0.032400697,1.3451922,-0.11188829,-0.77353406,-0.70929307,-0.7968069,-0.27092317,-0.3768006,1.1219277,1.2675806,-0.044929266,-0.09801641,-0.7476139,-0.0125691295,-0.79856014,-0.14442036,0.1937058,0.18789159,-0.07611227,1.2388521,-0.09302184,-0.7683742,-0.796167,1.8303769,-0.50176483,1.3275383,-0.21165115,-0.06761807,1.3267245,-0.7715556,-0.19352743,-0.8143014,-0.7325171,-0.07371026,2.1405087,-0.12659627,-0.80039513,-0.11755398,2.0454965,-0.8244035,-0.82162714,-0.061207056,-0.16508198,-0.8586284,-0.8419806,1.1363466,2.1764536,-0.04644996,-0.7899109,-0.7719709,-0.05031967,-0.13684076,0.8790482,-0.059809446,-0.2203596,1.0458183,-0.8493153,-0.16917986,-0.6765493,-0.46165717,-0.78062916,-0.6468907,-0.73495877,1.1700075,-0.8053501,1.8886973,-0.11086923,-0.18059543,-0.13619974,0.17965662,-0.25300175,-0.118967,0.52284026,-0.6290827,-0.80733365,2.3042867,0.06525406,-0.13793445,-0.11042887,-0.7877436,-0.78276134,0.91335034,-0.102660775,-0.8516624,-0.7492573,-0.074070156,0.15496755,-0.77678716,-0.8166472,-0.72165394,2.6527638,1.4945741,-0.15486977,-0.1899836,2.819217,-0.83109844,-0.044017524,-0.030855685,1.0257776,1.0995743,-0.7679019,-0.13411227,-0.81539834,-0.16669473,-0.15259156,-0.09355417,-0.1810185,2.0707371,-0.08333668,-0.7511122,-0.84651995,-0.18101001,-0.26115385,0.14486367,-0.87698406,1.4467001,1.5675309,-0.8657259,-0.8015311,-0.08992928,2.0109084,-0.77059036,2.4961963,-0.88287485,-0.08312127,3.355325,-0.5189419,-0.122576,-0.07247287,-0.05311364,-0.13318169,1.1065297,-0.16095307,-0.7880744,0.5633621,0.33444762,-0.56337476,2.80079,3.270199,-0.3448143,-0.041543663,1.1224949,-0.804041,1.3566511,0.083033025,0.8664403,-0.90711784,-0.14912984,-0.1928609,1.1737926,-0.13494024,-0.083593756,-0.07777101,-0.16817048,-0.33155778,-0.040365577,-0.13656703,1.222171,-0.7476858,-0.7041992,0.06271905,2.1533723,0.10733575,2.7314405,-0.7297332,-0.7557844,2.5453167,3.234127,-0.7725165,-0.76525664,-0.705475,0.17610887,-0.88902146,-0.35202682,1.388309,0.97031873,1.4144933,-0.046962768,-0.053349018,1.2386501,-0.12552366,0.49077573,1.2131423,-0.14094076,-0.84555805,0.9102479,-0.877072,0.50986457,-0.12655473,-0.18911362,-0.86989355,1.5523932,-0.09421557,-0.86599493,-0.81058496,1.0082816,0.6571598,-0.8699478,-0.41986653,2.649414,-0.7797171,-0.17100513,-0.8301105,-0.8540616,0.6449914,-0.14142174,0.5431922,1.6855904,0.03414467,-0.10615668
O=Cc1cc(F)c(F)c(F)c1,-0.6860233,-0.8073354,-0.7531328,-0.09970227,-0.8084207,-0.18320808,0.85719156,0.77506375,-0.8020244,-0.7108797,3.3357239,-0.8196284,0.7970755,-0.105327666,-0.10143572,-0.120079845,-0.7561457,-0.819823,2.405523,2.7160282,-0.076844335,-0.14498961,1.6919292,-0.06468251,2.461853,-0.08031529,1.1043217,2.1063848,-0.24298626,-0.7841233,-0.11071885,2.1760457,-0.21606934,-0.15533936,0.12772235,2.2802107,0.7403698,-0.16830161,-0.13367811,-0.7770393,-0.85051656,-0.08592343,-0.22968903,-0.07839745,-0.032400697,-0.18969733,-0.11188829,-0.77353406,1.2611789,-0.7968069,-0.27092317,-0.8446623,0.02828464,-0.35317057,1.1025779,-0.09801641,-0.7476139,-0.0125691295,-0.79856014,-0.14442036,3.207292,-0.17088437,-0.07611227,2.5322695,-0.09302184,-0.6051429,0.6031755,-0.8288108,-0.781669,3.1549897,0.37480685,-0.06761807,-0.738793,-0.7715556,-0.19352743,-0.8143014,-0.7325171,0.19134621,-0.7937957,3.4018178,-0.80039513,-0.11755398,-0.20959866,-0.8244035,-0.82162714,0.2901674,-0.16508198,-0.8586284,2.4542336,-0.24707949,0.6833476,-0.04644996,-0.7899109,-0.7719709,-0.05031967,-0.13684076,2.9424646,-0.78999203,-0.2203596,1.5232258,-0.8493153,-0.16917986,-0.6765493,0.17603451,1.2794275,0.968728,-0.73495877,1.2330396,-0.8053501,-0.15958765,-0.07872674,-0.18059543,-0.13619974,-0.06542063,0.49242565,-0.118967,-0.1942907,-0.8059788,-0.53139377,-0.7961312,0.6011441,-0.13793445,-0.11042887,-0.7877436,-0.78276134,0.46706545,0.09959385,-0.8516624,-0.7492573,-0.12002209,-0.20130879,-0.77678716,-0.8166472,-0.72165394,-0.87013006,-0.14834788,-0.15486977,-0.052236676,-0.19876593,-0.83109844,-0.0022218525,-0.030855685,-0.7934781,-0.051747262,0.5845988,-0.13411227,-0.81539834,0.17996724,-0.15259156,-0.09355417,-0.1810185,-0.11296013,0.10880205,-0.7511122,2.4299889,-0.18101001,1.8921546,-0.09688038,-0.15226543,0.9252427,-0.16419095,-0.8657259,1.6066377,-0.870695,-0.14550567,-0.77059036,0.73781765,0.7381537,-0.08312127,-0.17866762,-0.8385967,3.425611,-0.07247287,1.7853451,-0.13318169,-0.15109128,0.1982389,-0.7880744,-0.18150988,0.47324365,-0.78178215,0.98460007,-0.16132039,-0.7500738,-0.8186798,-0.41660044,-0.804041,0.86944115,-0.19354737,-0.118914515,-0.90711784,0.0046327114,4.324054,-0.10980332,0.22169696,-0.083593756,-0.07777101,-0.16817048,1.5050519,-0.040365577,-0.13656703,0.61418974,-0.7476858,0.8619132,0.8397266,2.612034,-0.67748755,3.5367231,1.5712917,-0.7557844,1.7073162,-0.19299585,-0.7725165,-0.76525664,-0.705475,-0.8088696,-0.88902146,4.8831987,2.9927285,-0.80587494,2.520742,-0.046962768,-0.053349018,1.2303572,-0.12552366,-0.19502452,-0.16390726,-0.14094076,-0.82645905,-0.04971686,0.5887728,-0.048214942,1.317422,-0.18911362,-0.86989355,-0.9018792,-0.09421557,-0.86599493,-0.81058496,-0.051728994,1.2556744,-0.8699478,-0.9166156,0.6355009,-0.7797171,0.20894861,-0.8301105,1.0581892,-0.7772405,-0.14142174,-0.703104,-0.10155007,0.03414467,-0.10615668
CCCC[CH](NCc1ccccc1)C(=O)O,-0.81429315,-0.8073354,-0.29516354,0.17203857,-0.17407976,-0.18320808,-0.13083556,-0.8347813,-0.58217824,-0.055212915,-0.8448082,1.3649479,-0.0014129579,-0.105327666,0.60813665,-0.120079845,1.5599676,-0.819823,-0.8104409,0.11259714,-0.076844335,-0.14842498,-0.80613035,-0.06468251,-0.09906122,-0.08031529,1.0476357,-0.79375017,-0.817677,-0.7841233,1.3382564,0.8914207,-0.21606934,-0.11083719,-0.8636972,-0.23455507,0.47040364,0.925143,2.9022903,-0.7770393,-0.85051656,0.5707612,1.1438819,-0.07839745,-0.032400697,-0.18969733,-0.11188829,-0.77353406,-0.6747795,-0.7968069,0.36084574,-0.04972291,0.36873662,-0.8523717,-0.044929266,-0.09801641,-0.7476139,0.5866331,-0.79856014,2.5954087,-0.78379226,0.3995229,0.6050871,-0.21768093,-0.09302184,-0.7683742,-0.796167,1.0344001,-0.781669,-0.14644414,-0.21165115,-0.06761807,-0.2860481,-0.7715556,-0.19352743,-0.8143014,-0.7325171,-0.07371026,-0.7937957,1.7072166,-0.3040589,-0.11755398,0.37783897,-0.8244035,-0.82162714,-0.061207056,-0.16508198,-0.8586284,-0.8419806,-0.24707949,-0.8243542,0.80246127,-0.7899109,0.7987515,-0.05031967,-0.13684076,1.4738703,-0.78999203,2.0893803,-0.07270074,-0.8493153,-0.006442189,-0.6765493,-0.83974934,-0.78062916,-0.38967773,-0.73495877,-0.1966534,-0.8053501,-0.15958765,-0.11086923,-0.18059543,2.4736567,2.3506436,0.013745934,3.1756315,0.016645283,2.799687,-0.80733365,-0.7961312,0.5771705,1.3415245,-0.11042887,1.0038451,-0.78276134,1.5755295,1.7705892,-0.37574932,-0.7492573,0.84478676,-0.20130879,-0.77678716,0.18329114,-0.72165394,-0.87013006,-0.14834788,0.31319544,-0.1899836,-0.19876593,-0.83109844,-0.044017524,-0.030855685,-0.7934781,1.7082167,0.16557163,-0.13411227,-0.81539834,-0.16669473,-0.15259156,-0.09355417,-0.1810185,0.2923291,-0.08333668,-0.7511122,-0.84651995,2.3968391,0.2551096,-0.09688038,0.6723181,-0.07578546,0.18052857,-0.8657259,-0.40867645,1.3956225,-0.14550567,-0.10001519,-0.21238959,-0.45534346,0.55550206,-0.18231876,-0.8385967,2.259861,-0.07247287,0.6236334,-0.13318169,-0.15109128,-0.16095307,-0.7880744,1.5481157,0.012863219,-0.78178215,-0.13096651,-0.16132039,-0.7500738,-0.8186798,-0.85837483,-0.804041,-0.1758098,2.3985353,-0.118914515,-0.90711784,0.82132363,-0.1928609,-0.10980332,-0.13494024,-0.083593756,0.3471389,3.22817,-0.7317251,-0.040365577,-0.13656703,2.2930534,-0.56662464,-0.7041992,-0.89840317,-0.091168076,-0.67748755,-0.18313321,-0.7297332,0.3777916,-0.11023614,-0.19299585,-0.7725165,-0.76525664,0.53406894,-0.8088696,-0.88902146,-0.6207522,-0.19694194,-0.80587494,-0.17049274,0.47982422,-0.053349018,-0.12561679,0.11969322,-0.19502452,0.5637897,-0.14094076,-0.28952482,-0.7628176,-0.877072,-0.048214942,0.6038674,3.031302,-0.86989355,-0.9018792,3.3814716,-0.80909634,-0.81058496,-0.051728994,-0.8901719,-0.8699478,1.39172,2.7102108,-0.7797171,1.0676048,-0.8301105,-0.8540616,-0.7772405,-0.14142174,-0.703104,-0.10155007,0.03414467,-0.10615668
N#C/C(=N\Nc1ccc(Br)cc1)S(=O)(=O)c1ccccc1,-0.81429315,-0.8073354,0.92755604,-0.09970227,-0.8084207,-0.18320808,-0.13083556,0.4872803,-0.8020244,-0.7108797,-0.8448082,-0.8196284,2.316506,-0.105327666,-0.10143572,1.1321476,-0.7561457,-0.819823,-0.8104409,2.087536,-0.076844335,0.19724359,-0.80613035,-0.06468251,1.6097591,-0.08031529,-0.13132691,0.31033933,-0.817677,-0.7841233,-0.11071885,-0.8800714,-0.21606934,-0.15533936,1.6856751,-0.23455507,1.7010099,-0.16830161,-0.10860029,-0.7770393,-0.85051656,-0.08592343,0.567763,-0.07839745,-0.032400697,-0.18969733,-0.11188829,-0.77353406,1.4106239,-0.74351037,-0.27092317,-0.8446623,-0.20687032,-0.8523717,-0.044929266,-0.09801641,-0.7476139,0.23416884,-0.79856014,0.16513851,-0.78379226,2.8756888,0.9418464,-0.29039258,-0.09302184,0.39604482,0.827385,1.3252424,-0.781669,-0.14644414,-0.21165115,1.917462,-0.738793,-0.7715556,-0.19352743,-0.8143014,-0.7325171,-0.07371026,-0.7937957,1.2884651,-0.32996953,-0.11755398,0.26270252,0.57184124,-0.82162714,-0.061207056,-0.16508198,-0.8586284,-0.8419806,2.7222996,-0.8243542,-0.04644996,-0.7899109,-0.7719709,-0.05031967,-0.13684076,-0.15022972,-0.78999203,-0.2203596,-0.07270074,1.3683563,0.9028758,-0.6765493,-0.83974934,-0.78062916,0.340617,-0.73495877,0.1746396,1.290718,1.5501975,-0.11086923,-0.18059543,0.6866133,-0.06542063,1.961431,-0.118967,-0.1942907,-0.8059788,-0.2022556,-0.7961312,-0.17116141,3.0904636,-0.11042887,-0.7877436,-0.78276134,-0.112600625,0.89085424,-0.8516624,2.204771,-0.12002209,-0.20130879,-0.77678716,-0.8166472,-0.72165394,-0.87013006,-0.14834788,-0.15486977,-0.1899836,-0.19876593,-0.83109844,-0.044017524,0.682636,-0.7934781,-0.051747262,-0.7679019,-0.09126568,-0.81539834,1.8133144,-0.15259156,2.3030503,0.5754598,-0.11296013,4.2178836,-0.7511122,0.2470153,-0.18101001,-0.18615052,-0.09688038,-0.87698406,-0.74822605,-0.1255309,1.9923415,-0.8015311,-0.870695,-0.14550567,-0.77059036,2.5634305,0.9234487,-0.08312127,-0.7604896,-0.8385967,-0.122576,-0.07247287,2.9526715,-0.13318169,-0.15109128,-0.16095307,1.3887503,3.3594081,0.012863219,-0.78178215,-0.13096651,-0.16132039,-0.7500738,-0.8186798,-0.85837483,2.2298987,-0.1758098,-0.19354737,-0.118914515,-0.90711784,3.1046698,-0.1928609,-0.10980332,-0.13494024,2.3542373,-0.07777101,-0.16817048,-0.7317251,-0.040365577,0.51154566,-0.12848133,-0.7476858,-0.7041992,-0.89840317,-0.091168076,-0.67748755,0.19601972,-0.5365865,-0.7557844,-0.11023614,-0.19299585,-0.7725165,0.26213473,-0.705475,-0.8088696,-0.88902146,-0.6207522,-0.19694194,-0.80587494,-0.17049274,-0.046962768,-0.053349018,1.0073493,-0.12552366,2.4647288,3.8675828,5.3041162,3.057416,-0.7628176,1.5362221,-0.048214942,-0.12655473,-0.18911362,2.6620197,-0.9018792,-0.09421557,-0.2627921,-0.81058496,-0.051728994,-0.8901719,-0.8699478,-0.9166156,0.5127212,-0.77166116,0.7224138,-0.8301105,-0.8540616,-0.7772405,1.1397809,-0.41694468,-0.10155007,0.03414467,-0.10615668
